Area,Item,Year,Value,Unit
Aruba,Gross Domestic Product,2003,2044.111732,million USD
Aruba,Gross Domestic Product,2004,2254.830726,million USD
Aruba,Gross Domestic Product,2005,2360.01676,million USD
Aruba,Gross Domestic Product,2006,2469.782123,million USD
Aruba,Gross Domestic Product,2007,2677.642458,million USD
Aruba,Gross Domestic Product,2008,2843.022346,million USD
Aruba,Gross Domestic Product,2009,2553.793296,million USD
Aruba,Gross Domestic Product,2010,2453.597765,million USD
Aruba,Gross Domestic Product,2011,2637.860335,million USD
Aruba,Gross Domestic Product,2012,2615.206704,million USD
Aruba,Gross Domestic Product,2013,2727.849162,million USD
Aruba,Gross Domestic Product,2014,2790.849162,million USD
Aruba,Gross Domestic Product,2015,2962.905028,million USD
Aruba,Gross Domestic Product,2016,2983.636872,million USD
Aruba,Gross Domestic Product,2017,3092.430168,million USD
Aruba,Gross Domestic Product,2018,3202.189944,million USD
Aruba,Gross Domestic Product,2019,3368.970253,million USD
Aruba,Gross Domestic Product,2020,2610.038937,million USD
Aruba,Gross Domestic Product,2021,3126.019399,million USD
Aruba,Gross Domestic Product,2022,3493.0,million USD
Australia,Gross Domestic Product,1970,45216.64724,million USD
Australia,Gross Domestic Product,1971,50469.583098,million USD
Australia,Gross Domestic Product,1972,59402.802259,million USD
Australia,Gross Domestic Product,1973,85802.769997,million USD
Australia,Gross Domestic Product,1974,102281.456876,million USD
Australia,Gross Domestic Product,1975,109113.937865,million USD
Australia,Gross Domestic Product,1976,117567.971902,million USD
Australia,Gross Domestic Product,1977,116494.885501,million USD
Australia,Gross Domestic Product,1978,135923.702675,million USD
Australia,Gross Domestic Product,1979,150463.719737,million USD
Australia,Gross Domestic Product,1980,173479.058607,million USD
Australia,Gross Domestic Product,1981,202083.490176,million USD
Australia,Gross Domestic Product,1982,192126.11916,million USD
Australia,Gross Domestic Product,1983,192505.506827,million USD
Australia,Gross Domestic Product,1984,206659.095383,million USD
Australia,Gross Domestic Product,1985,182179.559319,million USD
Australia,Gross Domestic Product,1986,191416.407067,million USD
Australia,Gross Domestic Product,1987,227261.269588,million USD
Australia,Gross Domestic Product,1988,287739.356334,million USD
Australia,Gross Domestic Product,1989,320029.311058,million USD
Australia,Gross Domestic Product,1990,324216.727337,million USD
Australia,Gross Domestic Product,1991,329727.031425,million USD
Australia,Gross Domestic Product,1992,326247.966619,million USD
Australia,Gross Domestic Product,1993,317308.372321,million USD
Australia,Gross Domestic Product,1994,362501.698348,million USD
Australia,Gross Domestic Product,1995,392079.508833,million USD
Australia,Gross Domestic Product,1996,435592.747268,million USD
Australia,Gross Domestic Product,1997,437307.960635,million USD
Australia,Gross Domestic Product,1998,390361.188445,million USD
Australia,Gross Domestic Product,1999,427213.78109,million USD
Australia,Gross Domestic Product,2000,409835.964194,million USD
Australia,Gross Domestic Product,2001,391029.989255,million USD
Australia,Gross Domestic Product,2002,436113.416415,million USD
Australia,Gross Domestic Product,2003,560096.027827,million USD
Australia,Gross Domestic Product,2004,680216.436447,million USD
Australia,Gross Domestic Product,2005,762828.821765,million USD
Australia,Gross Domestic Product,2006,819507.353694,million USD
Australia,Gross Domestic Product,2007,986679.050853,million USD
Australia,Gross Domestic Product,2008,1057946.587969,million USD
Australia,Gross Domestic Product,2009,1017024.16192,million USD
Australia,Gross Domestic Product,2010,1301096.782363,million USD
Australia,Gross Domestic Product,2011,1547429.544189,million USD
Australia,Gross Domestic Product,2012,1590905.322344,million USD
Australia,Gross Domestic Product,2013,1543281.029115,million USD
Australia,Gross Domestic Product,2014,1463276.286957,million USD
Australia,Gross Domestic Product,2015,1245248.385292,million USD
Australia,Gross Domestic Product,2016,1307470.804908,million USD
Australia,Gross Domestic Product,2017,1412242.647034,million USD
Australia,Gross Domestic Product,2018,1454419.705576,million USD
Australia,Gross Domestic Product,2019,1376059.780862,million USD
Australia,Gross Domestic Product,2020,1431725.487761,million USD
Australia,Gross Domestic Product,2021,1734531.941857,million USD
Australia,Gross Domestic Product,2022,1777673.699448,million USD
Austria,Gross Domestic Product,1970,15373.056894,million USD
Austria,Gross Domestic Product,1971,17858.749698,million USD
Austria,Gross Domestic Product,1972,22060.179956,million USD
Austria,Gross Domestic Product,1973,29514.760528,million USD
Austria,Gross Domestic Product,1974,35188.342682,million USD
Austria,Gross Domestic Product,1975,40058.428685,million USD
Austria,Gross Domestic Product,1976,42959.105617,million USD
Austria,Gross Domestic Product,1977,51547.5668,million USD
Austria,Gross Domestic Product,1978,62050.455509,million USD
Austria,Gross Domestic Product,1979,73940.789595,million USD
Austria,Gross Domestic Product,1980,82055.323544,million USD
Austria,Gross Domestic Product,1981,71031.275399,million USD
Austria,Gross Domestic Product,1982,71272.755267,million USD
Austria,Gross Domestic Product,1983,72118.456194,million USD
Austria,Gross Domestic Product,1984,67984.559664,million USD
Austria,Gross Domestic Product,1985,69388.407938,million USD
Austria,Gross Domestic Product,1986,99035.642853,million USD
Austria,Gross Domestic Product,1987,124172.996179,million USD
Austria,Gross Domestic Product,1988,133333.463418,million USD
Austria,Gross Domestic Product,1989,133104.414997,million USD
Austria,Gross Domestic Product,1990,166467.815849,million USD
Austria,Gross Domestic Product,1991,173789.681002,million USD
Austria,Gross Domestic Product,1992,195071.776032,million USD
Austria,Gross Domestic Product,1993,190369.885933,million USD
Austria,Gross Domestic Product,1994,203545.936673,million USD
Austria,Gross Domestic Product,1995,241054.444975,million USD
Austria,Gross Domestic Product,1996,237264.783294,million USD
Austria,Gross Domestic Product,1997,212786.26675,million USD
Austria,Gross Domestic Product,1998,218254.630506,million USD
Austria,Gross Domestic Product,1999,217179.47608,million USD
Austria,Gross Domestic Product,2000,196799.627787,million USD
Austria,Gross Domestic Product,2001,197336.113323,million USD
Austria,Gross Domestic Product,2002,213387.477629,million USD
Austria,Gross Domestic Product,2003,261685.687441,million USD
Austria,Gross Domestic Product,2004,300917.298368,million USD
Austria,Gross Domestic Product,2005,315966.559717,million USD
Austria,Gross Domestic Product,2006,335981.345831,million USD
Austria,Gross Domestic Product,2007,388671.495783,million USD
Austria,Gross Domestic Product,2008,430310.227057,million USD
Austria,Gross Domestic Product,2009,400148.193471,million USD
Austria,Gross Domestic Product,2010,391892.746545,million USD
Austria,Gross Domestic Product,2011,431120.310089,million USD
Austria,Gross Domestic Product,2012,409425.234155,million USD
Austria,Gross Domestic Product,2013,430068.712972,million USD
Austria,Gross Domestic Product,2014,441996.131737,million USD
Austria,Gross Domestic Product,2015,381817.565894,million USD
Austria,Gross Domestic Product,2016,395568.644341,million USD
Austria,Gross Domestic Product,2017,417261.151845,million USD
Austria,Gross Domestic Product,2018,454991.174096,million USD
Austria,Gross Domestic Product,2019,444621.176101,million USD
Austria,Gross Domestic Product,2020,435225.238,million USD
Austria,Gross Domestic Product,2021,480368.403893,million USD
Austria,Gross Domestic Product,2022,471400.066091,million USD
Azerbaijan,Gross Domestic Product,1990,6517.998183,million USD
Azerbaijan,Gross Domestic Product,1991,6691.252394,million USD
Azerbaijan,Gross Domestic Product,1992,5297.05476,million USD
Azerbaijan,Gross Domestic Product,1993,4169.970343,million USD
Azerbaijan,Gross Domestic Product,1994,3421.911062,million USD
Azerbaijan,Gross Domestic Product,1995,3080.802211,million USD
Azerbaijan,Gross Domestic Product,1996,3176.55449,million USD
Azerbaijan,Gross Domestic Product,1997,3962.337296,million USD
Azerbaijan,Gross Domestic Product,1998,4446.396218,million USD
Azerbaijan,Gross Domestic Product,1999,4581.222442,million USD
Azerbaijan,Gross Domestic Product,2000,5272.617196,million USD
Azerbaijan,Gross Domestic Product,2001,5707.618247,million USD
Azerbaijan,Gross Domestic Product,2002,6236.045524,million USD
Azerbaijan,Gross Domestic Product,2003,7276.413079,million USD
Azerbaijan,Gross Domestic Product,2004,8680.410158,million USD
Azerbaijan,Gross Domestic Product,2005,13245.421881,million USD
Azerbaijan,Gross Domestic Product,2006,20981.929498,million USD
Azerbaijan,Gross Domestic Product,2007,33049.426816,million USD
Azerbaijan,Gross Domestic Product,2008,48851.318826,million USD
Azerbaijan,Gross Domestic Product,2009,44292.408817,million USD
Azerbaijan,Gross Domestic Product,2010,52905.998879,million USD
Azerbaijan,Gross Domestic Product,2011,65952.763949,million USD
Azerbaijan,Gross Domestic Product,2012,69679.91351,million USD
Azerbaijan,Gross Domestic Product,2013,74160.553009,million USD
Azerbaijan,Gross Domestic Product,2014,75239.737489,million USD
Azerbaijan,Gross Domestic Product,2015,53076.244755,million USD
Azerbaijan,Gross Domestic Product,2016,37867.007023,million USD
Azerbaijan,Gross Domestic Product,2017,40866.632048,million USD
Azerbaijan,Gross Domestic Product,2018,47112.479289,million USD
Azerbaijan,Gross Domestic Product,2019,48174.235294,million USD
Azerbaijan,Gross Domestic Product,2020,42693.0,million USD
Azerbaijan,Gross Domestic Product,2021,54622.176471,million USD
Azerbaijan,Gross Domestic Product,2022,78429.243459,million USD
Bahamas,Gross Domestic Product,1970,762.965055,million USD
Bahamas,Gross Domestic Product,1971,790.54041,million USD
Bahamas,Gross Domestic Product,1972,850.048649,million USD
Bahamas,Gross Domestic Product,1973,972.46812,million USD
Bahamas,Gross Domestic Product,1974,1179.14444,million USD
Bahamas,Gross Domestic Product,1975,1101.104088,million USD
Bahamas,Gross Domestic Product,1976,1212.959869,million USD
Bahamas,Gross Domestic Product,1977,1288.018707,million USD
Bahamas,Gross Domestic Product,1978,1501.748179,million USD
Bahamas,Gross Domestic Product,1979,1824.624083,million USD
Bahamas,Gross Domestic Product,1980,2189.549043,million USD
Bahamas,Gross Domestic Product,1981,2268.372957,million USD
Bahamas,Gross Domestic Product,1982,2554.188014,million USD
Bahamas,Gross Domestic Product,1983,2842.811439,million USD
Bahamas,Gross Domestic Product,1984,3036.122483,million USD
Bahamas,Gross Domestic Product,1985,3306.337382,million USD
Bahamas,Gross Domestic Product,1986,3574.150547,million USD
Bahamas,Gross Domestic Product,1987,3935.169678,million USD
Bahamas,Gross Domestic Product,1988,4091.463142,million USD
Bahamas,Gross Domestic Product,1989,4612.085023,million USD
Bahamas,Gross Domestic Product,1990,4767.541687,million USD
Bahamas,Gross Domestic Product,1991,4685.397547,million USD
Bahamas,Gross Domestic Product,1992,4682.3848,million USD
Bahamas,Gross Domestic Product,1993,4656.325033,million USD
Bahamas,Gross Domestic Product,1994,4907.552998,million USD
Bahamas,Gross Domestic Product,1995,5164.608418,million USD
Bahamas,Gross Domestic Product,1996,5862.51396,million USD
Bahamas,Gross Domestic Product,1997,6332.4,million USD
Bahamas,Gross Domestic Product,1998,6833.2,million USD
Bahamas,Gross Domestic Product,1999,7683.9,million USD
Bahamas,Gross Domestic Product,2000,8076.5,million USD
Bahamas,Gross Domestic Product,2001,8317.8,million USD
Bahamas,Gross Domestic Product,2002,8881.2,million USD
Bahamas,Gross Domestic Product,2003,8870.1,million USD
Bahamas,Gross Domestic Product,2004,9055.3,million USD
Bahamas,Gross Domestic Product,2005,9836.2,million USD
Bahamas,Gross Domestic Product,2006,10167.3,million USD
Bahamas,Gross Domestic Product,2007,10618.3,million USD
Bahamas,Gross Domestic Product,2008,10526.0,million USD
Bahamas,Gross Domestic Product,2009,9982.0,million USD
Bahamas,Gross Domestic Product,2010,10095.8,million USD
Bahamas,Gross Domestic Product,2011,10070.4,million USD
Bahamas,Gross Domestic Product,2012,10720.496826,million USD
Bahamas,Gross Domestic Product,2013,10562.8,million USD
Bahamas,Gross Domestic Product,2014,11176.1,million USD
Bahamas,Gross Domestic Product,2015,11861.9,million USD
Bahamas,Gross Domestic Product,2016,11834.6,million USD
Bahamas,Gross Domestic Product,2017,12357.6,million USD
Bahamas,Gross Domestic Product,2018,12755.8,million USD
Bahamas,Gross Domestic Product,2019,13192.8,million USD
Bahamas,Gross Domestic Product,2020,9699.51,million USD
Bahamas,Gross Domestic Product,2021,11208.6,million USD
Bahamas,Gross Domestic Product,2022,12540.493914,million USD
Bahrain,Gross Domestic Product,1970,422.003552,million USD
Bahrain,Gross Domestic Product,1971,454.985468,million USD
Bahrain,Gross Domestic Product,1972,575.580428,million USD
Bahrain,Gross Domestic Product,1973,820.273128,million USD
Bahrain,Gross Domestic Product,1974,1123.155693,million USD
Bahrain,Gross Domestic Product,1975,1184.510018,million USD
Bahrain,Gross Domestic Product,1976,1704.61016,million USD
Bahrain,Gross Domestic Product,1977,2143.884345,million USD
Bahrain,Gross Domestic Product,1978,2448.582231,million USD
Bahrain,Gross Domestic Product,1979,2919.845264,million USD
Bahrain,Gross Domestic Product,1980,3764.309882,million USD
Bahrain,Gross Domestic Product,1981,4249.495447,million USD
Bahrain,Gross Domestic Product,1982,4467.526927,million USD
Bahrain,Gross Domestic Product,1983,4577.031528,million USD
Bahrain,Gross Domestic Product,1984,4785.937614,million USD
Bahrain,Gross Domestic Product,1985,4475.022766,million USD
Bahrain,Gross Domestic Product,1986,3740.429415,million USD
