Area,Item,Year,Value,Unit
Aruba,Gross Domestic Product,2021,29342.100856,USD
Aruba,Gross Domestic Product,2022,32815.068815,USD
Australia,Gross Domestic Product,1970,3590.037728,USD
Australia,Gross Domestic Product,1971,3884.11789,USD
Australia,Gross Domestic Product,1972,4466.27268,USD
Australia,Gross Domestic Product,1973,6349.496844,USD
Australia,Gross Domestic Product,1974,7458.511119,USD
Australia,Gross Domestic Product,1975,7857.354723,USD
Australia,Gross Domestic Product,1976,8374.937235,USD
Australia,Gross Domestic Product,1977,8207.700253,USD
Australia,Gross Domestic Product,1978,9468.198924,USD
Australia,Gross Domestic Product,1979,10362.139042,USD
Australia,Gross Domestic Product,1980,11796.223325,USD
Australia,Gross Domestic Product,1981,13535.350726,USD
Australia,Gross Domestic Product,1982,12666.171065,USD
Australia,Gross Domestic Product,1983,12514.110106,USD
Australia,Gross Domestic Product,1984,13264.829663,USD
Australia,Gross Domestic Product,1985,11540.810167,USD
Australia,Gross Domestic Product,1986,11954.336293,USD
Australia,Gross Domestic Product,1987,13977.353418,USD
Australia,Gross Domestic Product,1988,17411.415058,USD
Australia,Gross Domestic Product,1989,19053.233374,USD
Australia,Gross Domestic Product,1990,19017.871321,USD
Australia,Gross Domestic Product,1991,19091.273787,USD
Australia,Gross Domestic Product,1992,18682.771189,USD
Australia,Gross Domestic Product,1993,17996.663605,USD
Australia,Gross Domestic Product,1994,20358.968685,USD
Australia,Gross Domestic Product,1995,21778.566384,USD
Australia,Gross Domestic Product,1996,23918.100954,USD
Australia,Gross Domestic Product,1997,23753.50474,USD
Australia,Gross Domestic Product,1998,20985.279892,USD
Australia,Gross Domestic Product,1999,22723.059155,USD
Australia,Gross Domestic Product,2000,21549.940138,USD
Australia,Gross Domestic Product,2001,20315.205953,USD
Australia,Gross Domestic Product,2002,22392.529762,USD
Australia,Gross Domestic Product,2003,28432.715176,USD
Australia,Gross Domestic Product,2004,34138.746533,USD
Australia,Gross Domestic Product,2005,37816.725881,USD
Australia,Gross Domestic Product,2006,40040.365099,USD
Australia,Gross Domestic Product,2007,47366.290522,USD
Australia,Gross Domestic Product,2008,49790.705543,USD
Australia,Gross Domestic Product,2009,46952.09052,USD
Australia,Gross Domestic Product,2010,59089.279957,USD
Australia,Gross Domestic Product,2011,69214.438024,USD
Australia,Gross Domestic Product,2012,69993.686218,USD
Australia,Gross Domestic Product,2013,66774.6446,USD
Australia,Gross Domestic Product,2014,62347.785913,USD
Australia,Gross Domestic Product,2015,52276.912172,USD
Australia,Gross Domestic Product,2016,54037.31865,USD
Australia,Gross Domestic Product,2017,57430.803788,USD
Australia,Gross Domestic Product,2018,58225.161687,USD
Australia,Gross Domestic Product,2019,54267.088199,USD
Australia,Gross Domestic Product,2020,55774.158289,USD
Australia,Gross Domestic Product,2021,66915.859201,USD
Australia,Gross Domestic Product,2022,67908.685226,USD
Austria,Gross Domestic Product,1970,2059.268192,USD
Austria,Gross Domestic Product,1971,2381.629933,USD
Austria,Gross Domestic Product,1972,2924.947592,USD
Austria,Gross Domestic Product,1973,3891.702402,USD
Austria,Gross Domestic Product,1974,4631.85517,USD
Austria,Gross Domestic Product,1975,5286.897178,USD
Austria,Gross Domestic Product,1976,5679.783584,USD
Austria,Gross Domestic Product,1977,6812.731674,USD
Austria,Gross Domestic Product,1978,8207.461885,USD
Austria,Gross Domestic Product,1979,9796.750677,USD
Austria,Gross Domestic Product,1980,10871.766859,USD
Austria,Gross Domestic Product,1981,9387.82829,USD
Austria,Gross Domestic Product,1982,9413.5563,USD
Austria,Gross Domestic Product,1983,9540.601499,USD
Austria,Gross Domestic Product,1984,8994.376268,USD
Austria,Gross Domestic Product,1985,9175.795014,USD
Austria,Gross Domestic Product,1986,13087.405468,USD
Austria,Gross Domestic Product,1987,16398.146445,USD
Austria,Gross Domestic Product,1988,17581.44322,USD
Austria,Gross Domestic Product,1989,17469.167155,USD
Austria,Gross Domestic Product,1990,21679.084631,USD
Austria,Gross Domestic Product,1991,22408.173383,USD
Austria,Gross Domestic Product,1992,24879.014637,USD
Austria,Gross Domestic Product,1993,24081.365125,USD
Austria,Gross Domestic Product,1994,25650.481947,USD
Austria,Gross Domestic Product,1995,30331.630403,USD
Austria,Gross Domestic Product,1996,29814.471086,USD
Austria,Gross Domestic Product,1997,26708.143955,USD
Austria,Gross Domestic Product,1998,27364.394031,USD
Austria,Gross Domestic Product,1999,27176.727625,USD
Austria,Gross Domestic Product,2000,24567.929178,USD
Austria,Gross Domestic Product,2001,24545.434492,USD
Austria,Gross Domestic Product,2002,26412.636332,USD
Austria,Gross Domestic Product,2003,32226.888651,USD
Austria,Gross Domestic Product,2004,36826.497004,USD
Austria,Gross Domestic Product,2005,38405.889622,USD
Austria,Gross Domestic Product,2006,40637.515351,USD
Austria,Gross Domestic Product,2007,46857.688031,USD
Austria,Gross Domestic Product,2008,51712.949485,USD
Austria,Gross Domestic Product,2009,47962.5208,USD
Austria,Gross Domestic Product,2010,46861.265075,USD
Austria,Gross Domestic Product,2011,51377.670666,USD
Austria,Gross Domestic Product,2012,48569.734872,USD
Austria,Gross Domestic Product,2013,50718.40733,USD
Austria,Gross Domestic Product,2014,51719.250909,USD
Austria,Gross Domestic Product,2015,44179.468449,USD
Austria,Gross Domestic Product,2016,45277.769467,USD
Austria,Gross Domestic Product,2017,47429.535841,USD
Austria,Gross Domestic Product,2018,51466.603137,USD
Austria,Gross Domestic Product,2019,50070.290576,USD
Austria,Gross Domestic Product,2020,48859.018137,USD
Austria,Gross Domestic Product,2021,53840.393295,USD
Austria,Gross Domestic Product,2022,52731.572962,USD
Azerbaijan,Gross Domestic Product,1990,877.509706,USD
Azerbaijan,Gross Domestic Product,1991,887.63802,USD
Azerbaijan,Gross Domestic Product,1992,693.028983,USD
Azerbaijan,Gross Domestic Product,1993,538.74841,USD
Azerbaijan,Gross Domestic Product,1994,437.479361,USD
Azerbaijan,Gross Domestic Product,1995,390.502389,USD
Azerbaijan,Gross Domestic Product,1996,399.611791,USD
Azerbaijan,Gross Domestic Product,1997,495.288385,USD
Azerbaijan,Gross Domestic Product,1998,552.958977,USD
Azerbaijan,Gross Domestic Product,1999,565.481859,USD
Azerbaijan,Gross Domestic Product,2000,643.760714,USD
Azerbaijan,Gross Domestic Product,2001,689.157498,USD
Azerbaijan,Gross Domestic Product,2002,744.85797,USD
Azerbaijan,Gross Domestic Product,2003,859.860104,USD
Azerbaijan,Gross Domestic Product,2004,1014.521245,USD
Azerbaijan,Gross Domestic Product,2005,1530.159338,USD
Azerbaijan,Gross Domestic Product,2006,2394.28099,USD
Azerbaijan,Gross Domestic Product,2007,3722.448399,USD
Azerbaijan,Gross Domestic Product,2008,5428.107663,USD
Azerbaijan,Gross Domestic Product,2009,4856.821881,USD
Azerbaijan,Gross Domestic Product,2010,5727.491818,USD
Azerbaijan,Gross Domestic Product,2011,7046.977807,USD
Azerbaijan,Gross Domestic Product,2012,7345.881105,USD
Azerbaijan,Gross Domestic Product,2013,7713.424796,USD
Azerbaijan,Gross Domestic Product,2014,7723.328299,USD
Azerbaijan,Gross Domestic Product,2015,5381.087076,USD
Azerbaijan,Gross Domestic Product,2016,3795.716288,USD
Azerbaijan,Gross Domestic Product,2017,4057.624007,USD
Azerbaijan,Gross Domestic Product,2018,4640.470544,USD
Azerbaijan,Gross Domestic Product,2019,4707.846979,USD
Azerbaijan,Gross Domestic Product,2020,4151.016373,USD
Azerbaijan,Gross Domestic Product,2021,5296.443212,USD
Azerbaijan,Gross Domestic Product,2022,7571.797948,USD
Bahamas,Gross Domestic Product,1970,4259.305052,USD
Bahamas,Gross Domestic Product,1971,4286.281941,USD
Bahamas,Gross Domestic Product,1972,4493.308784,USD
Bahamas,Gross Domestic Product,1973,5024.039305,USD
Bahamas,Gross Domestic Product,1974,5962.291182,USD
Bahamas,Gross Domestic Product,1975,5454.223469,USD
Bahamas,Gross Domestic Product,1976,5885.411989,USD
Bahamas,Gross Domestic Product,1977,6117.865558,USD
Bahamas,Gross Domestic Product,1978,6984.355483,USD
Bahamas,Gross Domestic Product,1979,8315.441574,USD
Bahamas,Gross Domestic Product,1980,9785.606579,USD
Bahamas,Gross Domestic Product,1981,9950.924552,USD
Bahamas,Gross Domestic Product,1982,11001.03806,USD
Bahamas,Gross Domestic Product,1983,12015.974905,USD
Bahamas,Gross Domestic Product,1984,12589.347102,USD
Bahamas,Gross Domestic Product,1985,13443.948125,USD
Bahamas,Gross Domestic Product,1986,14250.771706,USD
Bahamas,Gross Domestic Product,1987,15394.728376,USD
Bahamas,Gross Domestic Product,1988,15709.087056,USD
Bahamas,Gross Domestic Product,1989,17371.776367,USD
Bahamas,Gross Domestic Product,1990,17613.267697,USD
Bahamas,Gross Domestic Product,1991,16972.511382,USD
Bahamas,Gross Domestic Product,1992,16605.791335,USD
Bahamas,Gross Domestic Product,1993,16158.593832,USD
Bahamas,Gross Domestic Product,1994,16692.527468,USD
Bahamas,Gross Domestic Product,1995,17240.993003,USD
Bahamas,Gross Domestic Product,1996,19225.58057,USD
Bahamas,Gross Domestic Product,1997,20415.835136,USD
Bahamas,Gross Domestic Product,1998,21665.324447,USD
Bahamas,Gross Domestic Product,1999,23991.794475,USD
Bahamas,Gross Domestic Product,2000,24849.698782,USD
Bahamas,Gross Domestic Product,2001,25234.053139,USD
Bahamas,Gross Domestic Product,2002,26590.259939,USD
Bahamas,Gross Domestic Product,2003,26204.910042,USD
Bahamas,Gross Domestic Product,2004,26393.443101,USD
Bahamas,Gross Domestic Product,2005,28280.870835,USD
Bahamas,Gross Domestic Product,2006,28829.991153,USD
Bahamas,Gross Domestic Product,2007,29687.753379,USD
Bahamas,Gross Domestic Product,2008,29013.630287,USD
Bahamas,Gross Domestic Product,2009,27120.799224,USD
Bahamas,Gross Domestic Product,2010,27046.764826,USD
Bahamas,Gross Domestic Product,2011,26644.794285,USD
Bahamas,Gross Domestic Product,2012,28059.647088,USD
Bahamas,Gross Domestic Product,2013,27389.601971,USD
Bahamas,Gross Domestic Product,2014,28720.662193,USD
Bahamas,Gross Domestic Product,2015,30206.240435,USD
Bahamas,Gross Domestic Product,2016,29887.164879,USD
Bahamas,Gross Domestic Product,2017,30969.876197,USD
Bahamas,Gross Domestic Product,2018,31738.267157,USD
Bahamas,Gross Domestic Product,2019,32610.485049,USD
Bahamas,Gross Domestic Product,2020,23862.735595,USD
Bahamas,Gross Domestic Product,2021,27478.389629,USD
Bahamas,Gross Domestic Product,2022,30587.76419,USD
Bahrain,Gross Domestic Product,1970,1896.176458,USD
Bahrain,Gross Domestic Product,1971,1969.702274,USD
Bahrain,Gross Domestic Product,1972,2367.250664,USD
Bahrain,Gross Domestic Product,1973,3196.301037,USD
Bahrain,Gross Domestic Product,1974,4150.198216,USD
Bahrain,Gross Domestic Product,1975,4154.484554,USD
Bahrain,Gross Domestic Product,1976,5681.200623,USD
Bahrain,Gross Domestic Product,1977,6798.708509,USD
Bahrain,Gross Domestic Product,1978,7399.496637,USD
Bahrain,Gross Domestic Product,1979,8421.893655,USD
Bahrain,Gross Domestic Product,1980,10381.582432,USD
Bahrain,Gross Domestic Product,1981,11259.02935,USD
Bahrain,Gross Domestic Product,1982,11425.403312,USD
Bahrain,Gross Domestic Product,1983,11307.678219,USD
Bahrain,Gross Domestic Product,1984,11416.372939,USD
Bahrain,Gross Domestic Product,1985,10302.210684,USD
Bahrain,Gross Domestic Product,1986,8308.446576,USD
Bahrain,Gross Domestic Product,1987,8145.480733,USD
Bahrain,Gross Domestic Product,1988,8634.210304,USD
Bahrain,Gross Domestic Product,1989,8950.316344,USD
Bahrain,Gross Domestic Product,1990,9487.745468,USD
Bahrain,Gross Domestic Product,1991,9707.530751,USD
Bahrain,Gross Domestic Product,1992,9797.122094,USD
Bahrain,Gross Domestic Product,1993,10364.166415,USD
Bahrain,Gross Domestic Product,1994,10804.995802,USD
Bahrain,Gross Domestic Product,1995,11072.919126,USD
Bahrain,Gross Domestic Product,1996,11156.027226,USD
Bahrain,Gross Domestic Product,1997,11208.924654,USD
Bahrain,Gross Domestic Product,1998,10406.006743,USD
Bahrain,Gross Domestic Product,1999,10955.188134,USD
Bahrain,Gross Domestic Product,2000,12738.78537,USD
Bahrain,Gross Domestic Product,2001,12291.847614,USD
Bahrain,Gross Domestic Product,2002,12819.993888,USD
Bahrain,Gross Domestic Product,2003,14230.307432,USD
Bahrain,Gross Domestic Product,2004,15777.972403,USD
Bahrain,Gross Domestic Product,2005,17705.238935,USD
Bahrain,Gross Domestic Product,2006,19057.796812,USD
Bahrain,Gross Domestic Product,2007,20883.55998,USD
Bahrain,Gross Domestic Product,2008,23155.794567,USD
Bahrain,Gross Domestic Product,2009,19448.185165,USD
Bahrain,Gross Domestic Product,2010,21186.814329,USD
Bahrain,Gross Domestic Product,2011,23741.568778,USD
Bahrain,Gross Domestic Product,2012,25102.745961,USD
Bahrain,Gross Domestic Product,2013,25790.80118,USD
Bahrain,Gross Domestic Product,2014,25464.739813,USD
Bahrain,Gross Domestic Product,2015,22795.448858,USD
Bahrain,Gross Domestic Product,2016,22867.275453,USD
Bahrain,Gross Domestic Product,2017,24349.836847,USD
Bahrain,Gross Domestic Product,2018,25415.750065,USD
Bahrain,Gross Domestic Product,2019,25869.206182,USD
Bahrain,Gross Domestic Product,2020,23501.915143,USD
Bahrain,Gross Domestic Product,2021,26562.974043,USD
Bahrain,Gross Domestic Product,2022,29818.52393,USD
Bangladesh,Gross Domestic Product,1970,91.732366,USD
Bangladesh,Gross Domestic Product,1971,81.575518,USD
Bangladesh,Gross Domestic Product,1972,89.57336,USD
Bangladesh,Gross Domestic Product,1973,95.156689,USD
Bangladesh,Gross Domestic Product,1974,110.858841,USD
Bangladesh,Gross Domestic Product,1975,113.449744,USD
Bangladesh,Gross Domestic Product,1976,123.6883,USD
Bangladesh,Gross Domestic Product,1977,127.333275,USD
Bangladesh,Gross Domestic Product,1978,159.371924,USD
Bangladesh,Gross Domestic Product,1979,180.18018,USD
Bangladesh,Gross Domestic Product,1980,199.324206,USD
Bangladesh,Gross Domestic Product,1981,196.945511,USD
Bangladesh,Gross Domestic Product,1982,174.388711,USD
Bangladesh,Gross Domestic Product,1983,173.106136,USD
Bangladesh,Gross Domestic Product,1984,197.510599,USD
Bangladesh,Gross Domestic Product,1985,199.762683,USD
Bangladesh,Gross Domestic Product,1986,205.754032,USD
Bangladesh,Gross Domestic Product,1987,228.623133,USD
Bangladesh,Gross Domestic Product,1988,241.650252,USD
Bangladesh,Gross Domestic Product,1989,256.970233,USD
Bangladesh,Gross Domestic Product,1990,262.59625,USD
Bangladesh,Gross Domestic Product,1991,275.228327,USD
Bangladesh,Gross Domestic Product,1992,275.815271,USD
Bangladesh,Gross Domestic Product,1993,279.365513,USD
Bangladesh,Gross Domestic Product,1994,291.26649,USD
Bangladesh,Gross Domestic Product,1995,321.461556,USD
Bangladesh,Gross Domestic Product,1996,331.973828,USD
Bangladesh,Gross Domestic Product,1997,337.345246,USD
Bangladesh,Gross Domestic Product,1998,343.195487,USD
Bangladesh,Gross Domestic Product,1999,353.107787,USD
Bangladesh,Gross Domestic Product,2000,351.949958,USD
Bangladesh,Gross Domestic Product,2001,345.050172,USD
Bangladesh,Gross Domestic Product,2002,351.832538,USD
Bangladesh,Gross Domestic Product,2003,378.675629,USD
Bangladesh,Gross Domestic Product,2004,403.127555,USD
Bangladesh,Gross Domestic Product,2005,408.96344,USD
Bangladesh,Gross Domestic Product,2006,490.585384,USD
Bangladesh,Gross Domestic Product,2007,563.91541,USD
Bangladesh,Gross Domestic Product,2008,653.393789,USD
Bangladesh,Gross Domestic Product,2009,734.878976,USD
Bangladesh,Gross Domestic Product,2010,829.46356,USD
Bangladesh,Gross Domestic Product,2011,899.912128,USD
Bangladesh,Gross Domestic Product,2012,944.503124,USD
Bangladesh,Gross Domestic Product,2013,1130.874771,USD
Bangladesh,Gross Domestic Product,2014,1282.106878,USD
Bangladesh,Gross Domestic Product,2015,1449.562923,USD
Bangladesh,Gross Domestic Product,2016,1651.719965,USD
Bangladesh,Gross Domestic Product,2017,1785.962903,USD
Bangladesh,Gross Domestic Product,2018,1931.80559,USD
Bangladesh,Gross Domestic Product,2019,2111.416793,USD
Bangladesh,Gross Domestic Product,2020,2231.271634,USD
Bangladesh,Gross Domestic Product,2021,2449.906517,USD
Bangladesh,Gross Domestic Product,2022,2528.858212,USD
Barbados,Gross Domestic Product,1970,903.012578,USD
Barbados,Gross Domestic Product,1971,1011.028545,USD
Barbados,Gross Domestic Product,1972,1151.329867,USD
Barbados,Gross Domestic Product,1973,1397.942497,USD
Barbados,Gross Domestic Product,1974,1663.330643,USD
Barbados,Gross Domestic Product,1975,1945.368774,USD
Barbados,Gross Domestic Product,1976,2100.62161,USD
Barbados,Gross Domestic Product,1977,2376.961899,USD
Barbados,Gross Domestic Product,1978,2645.941976,USD
Barbados,Gross Domestic Product,1979,3191.358438,USD
Barbados,Gross Domestic Product,1980,4075.960737,USD
Barbados,Gross Domestic Product,1981,4466.495907,USD
Barbados,Gross Domestic Product,1982,4649.279895,USD
Barbados,Gross Domestic Product,1983,4919.339771,USD
Barbados,Gross Domestic Product,1984,5345.849207,USD
Barbados,Gross Domestic Product,1985,5580.768129,USD
Barbados,Gross Domestic Product,1986,6116.635163,USD
