Country Name,Country Code,Series Name,Series Code,1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Africa Eastern and Southern,AFE,Rural population (% of total population),SP.RUR.TOTL.ZS,78.83430993849262,78.55489416283686,78.21289317178636,77.8074643021449,77.35489479758725,76.85187197896202,76.34035077133044,75.82645064589961,75.31714987938226,74.79720147203273,74.35485395327842,73.92612610304,73.49017684809222,73.05129114280497,72.66471180900908,72.37510266576213,72.08892777625904,71.79662469453174,71.51013215026201,71.22722006491186,70.92840919164242,70.61380971736465,70.30158065279943,69.98585189786718,69.65013148988402,69.32393449020633,69.06523360636369,68.65675869716705,68.24247380118176,67.81870901259923,67.38230802985426,66.95952640046285,66.52378831968322,66.06303737282249,65.57441630868671,65.10524743398813,64.64109932493669,64.15240222105258,63.66374063323912,63.17169763063999,62.676301160824714,62.174841921505966
Africa Eastern and Southern,AFE,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-5.444174187173893,-4.2294164298963075,-0.33348032014094997,-1.5427401921336923,3.1301157592058573,3.68932422304405,4.032703526550655,2.1040756243454375,0.8432640345078148,0.7569954939983035,-0.9485852921610878,0.40682113617503646,1.477956032525654,-0.39081293893216085,-1.6721601609833954,-1.2065567260501489,-1.7411784563879493,-2.584457129125809,-0.7301928592959008,-0.23144054243897827,0.45684160806324314,0.35413653872549133,-0.6014500501246758,-1.299728296604009,-0.6380315587260412,-0.06356874965017667,-0.04465198752368593,-0.8319902061706372,-4.661386416660701,-0.7783710353337661,-1.0829628913044367,-3.238219577105788,-4.7172606754746305,-4.146014895183452,-6.788709025273985,-5.146892738378533,-4.0451341780257835,-3.194404955288981,-2.8024160919356724,-2.0847902330791577,-0.3303738628369359,-2.351020161496198
Africa Eastern and Southern,AFE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.1885581211992495,0.39794087206910106,0.18165671820429297,0.40579560061994496,0.07206714828502307,0.2905359824294449,0.15680245233069498,0.26923457429145325,0.18912153942434973,0.03248182176443344,0.4774521266424252,0.2790393408629265,0.3612198078092749,0.505653587179368,1.012120991057468,0.7966854224877062,2.0817109294957383,1.5826772982652382,2.436394316992929,1.5519067544449574,4.817501789813359,2.4853138864004145,2.476162041496264,1.8581362896915987,2.0565129494921677,1.2671544637238514,2.471735559846515,3.2317671566077846,2.5991874896509413,1.6313865741297737,1.8334921771110468,2.520561858805524,2.1852851799089836,2.7512510254277798,3.0915909433086273,1.8802723349036474,0.9833800429926396,1.3380095642745475,1.4947679328422998,1.396729519557881,4.890938584570882,1.5283341700748285
Africa Eastern and Southern,AFE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1474.259376470974,1436.9100369736454,1397.4163208140467,1398.6184486800814,1352.5784801278355,1342.9620903091375,1358.2725549161908,1372.7875286331755,1373.482379642883,1334.2678624213304,1299.832864468864,1241.138476728152,1203.9165799884306,1196.4412054773024,1216.5708918237367,1249.3769609288984,1272.0681194823546,1263.8531486369197,1265.0101802342767,1274.4437129322228,1287.4452127122495,1304.0358475382075,1310.241964051842,1347.0130295408512,1392.4793297540607,1444.994916611182,1499.1611282968975,1521.966407582394,1490.9307813347405,1525.7427071588272,1540.0539345729483,1512.1920131688023,1533.3255921020354,1551.7148584070526,1554.1672987529967,1546.4644951065898,1545.2031360898304,1542.2385270711818,1532.4689103859826,1450.721534195842,1474.6576739149657,1487.4764182141396
Africa Eastern and Southern,AFE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.2276533363440194,-2.5334306902448844,-2.7485169665025637,0.08602503406676476,-3.2918176215747224,-0.7109672348024674,1.1400518836335038,1.0686348380116044,0.05061606368170146,-2.8551161487596772,-2.5808159607454115,-4.515533446270865,-2.9990123936729844,-0.6209213026371003,1.682463480385053,2.69660151542692,1.816197934095527,-0.6457964569364378,0.09154794594647342,0.7457278087832435,1.0201705770208633,1.2886478323226243,0.4759160973489003,2.8064332007270707,3.375342273319177,3.7713728121477033,3.7485399473063126,1.5212026816226398,-2.0391794518614006,2.3349122749294793,0.9379843237639278,-1.809152314647477,1.3975459960899883,1.1993060312655075,0.158047100770915,-0.49562255315674975,-0.08156404629725955,-0.19185885333824615,-0.6334698889770607,-5.334357887205087,1.6499472265979733,0.8692691548637441
Africa Eastern and Southern,AFE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,27.402119902898427,26.063763697155224,25.7319352597929,24.932333051773696,28.22925695713378,26.591320500986352,22.198186486927067,23.375556723220633,22.87689603390957,18.279103266766427,17.590937525478164,16.712944608003617,17.56323936486304,12.844249332579297,13.009108333002622,14.168163591282818,13.384155523578361,12.620154236040326,13.223348440318725,14.609933379792428,16.544672865513384,20.76581622305235,19.789887367541258,19.881389334275816,21.79018264273299,23.76122494358668,24.948836973030875,26.31490836226392,21.835118536831697,22.716198368308536,22.947390831605652,19.607689410967392,18.71656316850543,19.220243184899754,17.05646373497891,16.599574635818033,17.55378748784336,18.195747811314035,18.763609934317966,18.718077024903778,20.50982331123128,19.197811948643757
Africa Eastern and Southern,AFE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.785288965836372,-5.60896872113743,-2.5264536986118458,2.848821330449681,-15.517523589711715,-8.92087835024978,1.9719023933914457,15.466521309432608,-0.7444997049378941,-2.1537022726755026,2.3782105742214554,2.2700280727129325,7.636668798853833,16.273590839039855,-1.066581476439822,14.153715921774207,21.211231638948405,8.63721413713732,1.0933440587984364,11.80365505290662,1.5191670587261257,3.599829016232164,12.986591506210729,21.7235652076794,9.638132121602666,5.137554641843252,6.311900176716605,8.73089678170993,-6.974465025792526,5.996804971785579,-30.189254946608727,4.060692423267582,4.715123279431111,2.729212550873612,0.5229519429117886,-5.418569140794517,4.043032250843723,3.1297839528091203,-0.049195551355566636,-12.123941800424745,12.841058311851697,14.281516901690324
Africa Eastern and Southern,AFE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.71909417705078,10.049893371910214,11.037561404828098,12.258324439643799,12.204114497804218,9.686413669764617,10.84051653445135,11.280158553739916,13.600724124527062,12.776029073003969,11.163608780849458,10.288889762624889,9.627788151768808,7.845620683773486,9.588603261980259,8.708755034505726,7.974648179873048,8.966050079177727,8.872037799603424,9.594839839169474,10.867420298741436,11.053391921439728,10.677166845764802,10.659774743081854,11.59855750260176,..,..,..
Africa Eastern and Southern,AFE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.7873050033555407,3.1481019658725398,2.8641788546567226,3.0226892245354593,4.349839286959508,4.471942772170599,4.352127897492569,4.500216639262546,4.131805129849663,4.432886307619827,3.9901904931348433,5.136314371980341,4.652974983841399,4.510118152133313,4.163130218658326,3.1908221480549512,2.9472447252928835,2.998715271397825,2.972693959675217,2.932813693368949,3.4373980623190343,4.476939887335199,4.8526626159424975,3.830992667353296,3.3230281074791783,3.335735191210259,3.2486588717380935,3.533363006980013,3.625903996816847,3.0203265060065996,3.0755770746712763,2.7822061839845578,3.0875612660182483,2.671559087371942,2.8298904639950835,2.890129797424536,2.7955194249141098,2.7981899308586256,3.088384691458399,..,..,..
Africa Western and Central,AFW,Arable land (% of land area),AG.LND.ARBL.ZS,7.515548686790968,7.579335336477341,7.622891558273582,7.674960036613758,7.7211694292808355,7.748806625852055,7.751459796722892,7.8464212041416,7.883455047547033,8.073488411170734,8.300223971841014,8.55503892422765,8.697978504893994,8.833621865665537,9.197659018901632,9.421409762342218,9.514491840394085,9.6136824574553,9.822758568083682,9.842906814006088,9.950114429048684,10.042955123825696,10.234850847577544,10.178284868745425,10.311224924771551,10.320302804180512,10.41759640406908,10.575544806528569,10.759210184196387,10.766314767770165,10.846076435641812,10.992473595422396,11.262904282438884,11.325320856797314,11.40483378989982,11.539842213717336,11.604873255816525,11.674326260421987,11.764894072152982,11.805502968071385,11.845742757418298,..
Africa Western and Central,AFW,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.21807032833037,35.41141247787951,34.425414884756336,31.65575284735504,34.083340176208814,31.27550892732558,30.65726326196987,29.587664390254325,31.281858527737977,32.51240028545783,33.02063209372294,32.44706045902175,31.06135926691073,31.762158632329278,35.90184733088802,36.49878755275671,35.048885055726615,29.320308372430837,28.118457997306667,32.03063137184634,28.040761601649006,25.25687262621211,27.316407332044818,29.15410119785266,29.559071223061622,28.022878833788408,26.92553412700849,27.97837540235409,24.479780298488325,27.210342953006638,30.190489223865992,29.569829036223087,28.64223153374293,27.249826536451778,22.972589106899814,21.4651637419849,24.348279373235503,26.625404163361228,27.501019665419406,27.241382114643077,29.40548236187856,30.059032728018448
Africa Western and Central,AFW,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3049.6043317584617,3159.68491429086,3312.155384655649,3448.22864882439,3564.8056301808488,3706.449488097932,3989.0056503767046,3966.002037782445,3919.508514673033,3947.4670307934357,4045.508033285344,4163.09969695926,4106.529222461305,4303.707288541588,4655.862684733524
Africa Western and Central,AFW,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.408046242014078,..,..,12.532648091928557,..,..,..,..,..
Africa Western and Central,AFW,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.08415399757391,..,..,..,..,..,..,..,..,..,..,..,14.699824452474802,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,66.10937610464707,66.08248675467924,66.01334114494914,65.92764253713104,65.81185691630517,65.69076647547834,65.61785368742359,65.53592232863309,65.45153451443414,65.35977602380048,65.26509977254592,65.21336130215656,65.1552763944655,65.07215586049034,65.01284264783285,64.91105158836085,64.83500632850244,64.73185026734137,64.52521390090686,64.30379251612385,64.06812006823948,63.89926923223769,62.443960196582786,60.95306563809031,60.893375693846586,61.02500704804611,61.33823206941889,61.328636169127705,61.60269179552676,61.87759540049983,61.17344654966335,61.38001871367017,61.83483891911668
Africa Western and Central,AFW,"Population ages 15-64, total",SP.POP.1564.TO,84566639,86737381,88789044,90759689,92893448,95173863,97623947,100324441,103216847,106075597,109045275,112285800,115612991,119010977,122607684,126295973,130058066,133988749,137956528,141976032,146074055,150269972,154614426,159101020,163687235,168325918,173075614,177965662,183011148,188197656,193516068,198893036,204408747,210271137,216382227,222753060,229432321,236311849,243372034,250733732,258324761,266109262
Africa Western and Central,AFW,Population growth (annual %),SP.POP.GROW,2.849793533823771,2.8955002908300713,2.720131076256166,2.6158086443844866,2.7053083762502013,2.7115390367046217,2.713601862379633,2.7310606578470953,2.7669978528621897,2.654931025134033,2.628368797948852,2.730420957459941,2.6713626445976644,2.6306097062977614,2.693235279166899,2.6874994138508868,2.6890289052538634,2.721940716470911,2.7062913067244665,2.749599719173659,2.79965352270915,2.8114526890210954,2.8164806461903567,2.8286422334125945,2.841211220091381,2.8327797447118144,2.8284092989347016,2.8329161508621894,2.8440372024023617,2.8465357411518966,2.848825772217765,2.8128509346212525,2.7618389767510365,2.7507305679848315,2.7233173374171713,2.7130585103698763,2.7062660758635104,2.669238668027347,2.6339820691134435,2.6156461398579154,2.5733774016879494,2.539799442479179
Africa Western and Central,AFW,Rural population (% of total population),SP.RUR.TOTL.ZS,74.80742224420347,74.20219319872484,73.59156749959084,72.9507090762096,72.26887724138938,71.59500774561226,70.92935931142402,70.27453034508565,69.63454431566863,69.02945889030123,68.58967038824018,68.1625087996321,67.74087371452774,67.33373049202511,66.93271719050153,66.5259256137256,66.07219367047804,65.60670688561652,65.13648196497499,64.66295062170438,64.0550919777063,63.44511861893162,62.826687119275306,62.201023216235775,61.56551623249665,60.920696377136146,60.27840232076619,59.63946466910563,58.998488247891196,58.35284209525345,57.71170082500164,57.074115022237685,56.445906111496576,55.819824990887966,55.1941367422783,54.57493362363795,53.96052217571726,53.35057417137241,52.74458678361949,52.142168975221985,51.54519373008205,50.95261545136859
Africa Western and Central,AFW,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.43101823000795547,0.481130391123211,0.5692830204623776,0.30285369011789526,0.7858315446317619,0.1916807488997388,0.9463030693128821,0.6312938419712122,1.8916188879896914,0.7006283785879978,0.6522224244942988,1.006047754937015,1.4243732332427834,1.7931339482730935,0.46027816613289185,0.5063325254138691,0.5166078267194085,0.582602470199349,1.5646862412864313,1.8269064839818234,2.1856260533533343,2.496492093084292,2.5737527606470594,1.8361339890918986,2.9922621286425546,2.323375368235912,2.798516826210581,2.873530722282754,3.571290553875633,3.153038339813137,3.5916150184008826,2.834698047065888,2.2968015925789693,1.8555545395121447,2.03352673878029,2.0136889273049348,2.5760852614399257,2.0168813521675704,1.512345404442169,1.3664310749664197,2.0538975185699804,1.4372446619038013
Africa Western and Central,AFW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1422.2617381690163,1335.5831379535962,1214.9074700129759,1190.616129625861,1223.6430171411112,1208.0742762049167,1193.296116409662,1218.1185676606344,1212.2981171926458,1258.606320546383,1239.9827083759305,1239.4940798855332,1192.6834419727954,1158.9581854208006,1150.3626221090808,1172.232975639484,1190.14507826972,1198.9481896409623,1183.9352041150148,1195.2485882806852,1223.198253272844,1307.7516723409,1342.3365909295999,1409.7990855510743,1450.70155976404,1486.5594910889604,1525.5333775583874,1576.665046598401,1629.4037336141173,1694.720655315712,1727.676025113783,1766.7222969266181,1824.2338517171581,1880.6122192293647,1882.2640375539759,1835.1498906708289,1827.6454156826746,1830.6643397118614,1840.7766883845914,1777.0265011560323,1801.331654556,1822.8787159787528
Africa Western and Central,AFW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-9.548820223178737,-6.0944197463265795,-9.03542913288959,-1.9994395447132547,2.7739324786090833,-1.272327036407134,-1.2232823830732684,2.0801585549156982,-0.4778229823034934,3.8198692794289286,-1.4797011477240574,-0.039406072931242875,-3.776592294580439,-2.827678775871206,-0.7416629365794591,1.9011703883690103,1.5280326524225671,0.739667081935977,-1.252179673455558,0.9555746063085451,2.3383976577092938,6.912486904050198,2.644609012565226,5.02575099847013,2.901298109225081,2.4717648563604513,2.621750875296442,3.351724045648183,3.344951873544616,4.008639501317319,1.9445900830146883,2.260045937157898,3.2552685212943118,3.0905230411735403,0.08783407380433061,-2.5030572726859504,-0.4089298114722908,0.16518105773045022,0.5523868277415431,-3.4632222165147226,1.3677428774504108,1.196174028711198
Africa Western and Central,AFW,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.662008350685735,4.112126191265232,4.700187638709655,6.851852089414875,3.9744759901121425,3.2411232792578732,3.7362197032276807,4.37621315997186,3.7470602087776705,2.9839222340119216,2.781598368515384,3.0839549842519345,3.133958148264198,2.9944171540987514,3.4670573438188272,2.508371519445867,2.2927207556642313,2.3897519134208016,2.5633824249173687,2.780481469303577,3.366181072543775,4.8416146827577,5.618104558712896,4.653613268671399,4.229283508855857,..,..,..
Africa Western and Central,AFW,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.360141679118204,2.991885194742544,2.758072661725512,2.2424848647221185,2.250017926698367,1.8045730945888707,1.7116175334612869,1.9602758164493437,2.043956060678567,2.384459227324913,2.222007858745395,2.2946584676357795,..,..,..
Albania,ALB,Arable land (% of land area),AG.LND.ARBL.ZS,21.45985401459854,21.496350364963504,21.496350364963504,21.496350364963504,21.496350364963504,21.496350364963504,21.532846715328464,21.532846715328464,21.24087591240876,21.13138686131387,21.094890510948904,21.094890510948904,21.05839416058394,21.05839416058394,21.05839416058394,21.05839416058394,21.094890510948904,21.05839416058394,21.05839416058394,21.094890510948904,21.094890510948904,21.094890510948904,21.094890510948904,21.094890510948904,19.635036496350363,21.313868613138688,21.094890510948904,22.26277372262774,22.226277372262775,22.846715328467155,22.7007299270073,22.594890510948908,22.521897810218977,22.467153284671532,22.44890510948905,22.638686131386862,22.335766423357665,22.311897810218976,22.26277372262774,21.88321167883212,21.894160583941606,..
